index	table_id	annotator_id	premise	hypothesis	label
4408	T679	GW33	 Destroyer was released on March 15, 1976.  The recorded of Destroyer is 3-6 September 1975 at Electric Lady Studios and January-February 1976 at Record Plant Studios, New York City.  The label of Destroyer is Casablanca.  The producer of Destroyer is Bob Ezrin.  	Destroyer is directed by Bob Ezrin	0
9442	T1505	GW85	 Jessica Lange is a person.  The awards of Jessica Lange is Full List.   The occupation of Jessica Lange are Actress, photographer.  The works of Jessica Lange is See List. 	Jessica Lange has never done a movie.	0
2729	T436	GW0	 In the box office, Children of Men made $70 million.   The production companies of Children of Men are Strike Entertainment, Hit and Run Productions.  Children of Men was distributed by Universal Studios.  The budget of Children of Men is $76 million. 	Children of Men recouped the original budget and profited at the box office.	0
8275	T1297	GW22	 The role of ATR 42 is Regional airliner.  The national origin of ATR 42 is France/Italy.  ATR 42 was first flight on 16 August 1984.  The primary users of ATR 42 is FedEx Feeder , Aeromar , First Air , HOP!. 	ATR 42 primary users are FedEx Feeder, Aeromar, First Air and HOP! only.	1
14689	T2513	GW116	 The address of Kobe City is 6-5-1 Kano-chō, Chūō-ku, Kōbe-shi, Hyōgo-ken , 650-8570.  The region of Kobe City is Kansai.  The designated city of Kobe City are Population: 1,524,601 (7th), Area: 57.02 km2 (215.07 sq mi).  The time zone of Kobe City is UTC+9 (Japan Standard Time). 	Kobe is a city in Texas.	0
16002	T2660	GW110	 The home town of Haile Thomas is Tucson, Arizona.  The residence of Haile Thomas is New York City.  The occupation of Haile Thomas is Health Activist , Vegan Chef , Motivational speaker , Founder/CEO The HAPPY Organization.  The organization of Haile Thomas is The HAPPY Organization. 	Haile Thomas' organization is headquartered in New York City.	1
1676	T244	GW4	 The mother of Charles I is Anne of Denmark.  The born of Charles I is 19 November 1600 Dunfermline Palace, Dunfermline, Scotland.  The issue detail of Charles I are Charles James, Duke of Cornwall , Charles II , Mary, Princess of Orange , James II &amp; VII , Elizabeth , Anne  , Catherine , Henry, Duke of Gloucester , Henrietta, Duchess of Orleans.  The father of Charles I is James VI of Scotland and I of England. 	Charles I spent their entire life in the United Kingdom.	1
12464	T2040	GW72	 Infected Mushroom is a musician.  The genres of Infected Mushroom are Psychedelic trance, electro house, electronica, electronic rock, glitch hop, industrial, experimental, progressive rock, progressive psytrance.  The years active of Infected Mushroom was on 1996 - present.  The associated acts of Infected Mushroom are Astrix, Savant, Skazi, Paul Oakenfold, Hatikva 6, Jonathan Davis, Datsik, Perry Farrell, Matisyahu, The M Machine, Lady Gaga, Ray Manzarek, Steve Aoki, Pegboard Nerds, Kelsy, Yahel Sherman, Xerox, Randy Seidman. 	Infected Mushroom has been playing for over 20 years	2
7031	T1123	GW28	 Breaking Benjamin was also known as Plan 9.  The genres of Breaking Benjamin are Hard rock, post-grunge, alternative metal.  The years active of Breaking Benjamin was on 1999-2010, 2014-present.  The associated acts of Breaking Benjamin is Lifer. 	Breaking Benjamin has performed continuously for the last two decades.	0
4558	T700	GW0	 Cowboys from Hell was released on July 24, 1990 (1990-07-24).  Cowboys from Hell was recorded on February-April 1990.  The studio of Cowboys from Hell is Pantego Sound Studio in Pantego, Texas.  The producer of Cowboys from Hell is Terry Date.  	Cowboys from Hell was recorded in Terry Date's hometown.	1
5171	T874	GW14	 The country of Brno is Czech Republic.  The region of Brno is South Moravian Region.  The founded of Brno is ca. 1000.  The administrative divisions of Brno are Bohunice,  Bosonohy,  Bystrc,  Centre,  cernovice,  Chrlice,  Ivanovice,  Jehnice,  Jundrov,  Kninicky,  Kohoutovice,  Komin,  Kralovo Pole,  Lesna,  Lisen,  Malomerice and Obrany,  Medlanky,  North,  Novy Liskovec,  Oresin, Reckovice and Mokra Hora,  Slatina,  South,  Stary Liskovec,  Turany,  Utechov,  Vinohrady,  Zabovresky,  Zebetin,  Zidenice.  	Brno was founded during the lifetime of Jesus Christ.	0
10950	T1825	GW28	 The children of Hugo Junkers are Herta Junkers, Annelise Junkers, Werner Junkers, Ruth Junkers, Ilse Junkers, Klaus Junkers, Erhard Junkers, Heinz Junkers, Luise Junkers, Gunter Junkers, Gudrun Junkers, Dorothee Junkers.  Hugo Junkers was born on 3 February 1859  Rheydt, Rhine Province, Kingdom of Prussia.  Hugo Junkers died on 3 February 1935 (aged 76)  Gauting, Bavaria.  The spouse(s) of Hugo Junkers is Therese Ida Bennhold. 	Hugo Junkers was married for two decades.	1
11055	T1839	GW94	 The production company of Into the Wild are Paramount Vantage, River Road Entertainment, Square One C.I.H., Linson Film.  Into the Wild was produced by Sean Penn, Art Linson, Bill Pohlad.  Into the Wild was starring Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Catherine Keener, Brian Dierker, Vince Vaughn, Kristen Stewart, Hal Holbrook.  Into the Wild was music by Michael Brook, Kaki King, Eddie Vedder. 	Kaki King was the main producer for Into the Wild.	1
14249	T2464	GW89	 Judoat the Games of the XXX Olympiad is a sports event.  The venue of Judoat the Games of the XXX Olympiad is ExCeL Exhibition Centre.  The dates of Judoat the Games of the XXX Olympiad is 28 July - 3 August 2012.  	Judo was held in late July and early August.	2
4757	T744	GW6	 Crosby, Stills, Nash & Young is a musician.  The genres of Crosby, Stills, Nash & Young are Folk rock, country rock, soft rock.  The labels of Crosby, Stills, Nash & Young are Atlantic,  Reprise.  The associated acts of Crosby, Stills, Nash & Young are Crosby & Nash,  The Stills-Young Band,  Buffalo Springfield,  The Byrds,  The Hollies,  Manassas,  The Rides,  CPR. 	The Hollies have never been associated with a band in the folk rock genre.	0
8004	T1256	GW6	 Spanish Property of Cultural Interest is a city.  The location of Spanish Property of Cultural Interest is Coruña, Galicia, Spain.  The region of Spanish Property of Cultural Interest is Europe and North America.   Spanish Property of Cultural Interest was built on 2nd century CE. 	The Tower of Hercules is in the Northern hemisphere.	2
1292	T189	GW9	 John Denver died on October 12, 1997 (1997-10-12)  (aged 53)  Monterey Bay, California, U.S..  The cause of death of John Denver is Plane crash.  The associated acts of John Denver are The John Denver Band ,  Starland Vocal Band ,  The Back Porch Majority ,  The New Christy Minstrels ,  Chad Mitchell Trio ,  The Muppets ,  Cass Elliot ,  Olivia Newton-John ,  Plecido Domingo ,  Emmylou Harris ,  Peter, Paul and Mary ,  Johnny Cash ,  Tina Turner ,  Glen Campbell ,  George Burns ,  Frank Sinatra.  The resting place of John Denver is Ashes scattered in the Rocky Mountains. 	John Denver was flying the plane he crashed in.	1
8580	T1340	GW6	 The former names of Maulana Azad National Institute of Technology is Maulana Azad College of Technology; Regional Engineering College, Bhopal.  The location of Maulana Azad National Institute of Technology is Bhopal, Madhya Pradesh, India , Coordinates: 23°12′56″N 77°24′29.86″E﻿ / ﻿23.21556°N 77.4082944°E﻿ / 23.21556; 77.4082944.  The campus of Maulana Azad National Institute of Technology is Urban, spread over 650 acres (2.6 km 2 ).  The language of Maulana Azad National Institute of Technology is English. 	Maulana Azad National Institute of Technology is in the country.	0
13606	T2392	GW117	 Gymnastics at the Games of the XXVIII Olympiad is a sports event.  The venue of Gymnastics at the Games of the XXVIII Olympiad is Olympic Indoor Hall (artistic and trampoline) , Galatsi Olympic Hall (rhythmic).  The dates of Gymnastics at the Games of the XXVIII Olympiad is 14 - 29 August 2004.  	Gymnastics were held over a 21 day period in the olympics in 2004.	0
4576	T701	GW21	 Cleopatra VII Philopator is a person.  The reign of Cleopatra VII Philopator is 51 BC to 10 or 12 August 30 BC (21 years).  The successor of Cleopatra VII Philopator is Ptolemy XV Caesarion.  The co-rulers of Cleopatra VII Philopator are Ptolemy XII Auletes, Ptolemy XIII Theos Philopator, Ptolemy XIV, Ptolemy XV Caesarion.  	Cleopatra VII was a puppet of her roman rulers that dictated her every move.	1
14523	T2494	GW122	 The consecration of The Most Reverend Jaan Kiivit Jr. was on 31 October 1994 , by Yrjö Sariola.  The Most Reverend Jaan Kiivit Jr. was born on (1940-02-19) 19 February 1940 (age 79) , Rakvere, Estonia.  The Most Reverend Jaan Kiivit Jr. died on 31 August 2005(2005-08-31) (aged 65) , St Petersburg, Russia.  The elected of The Most Reverend Jaan Kiivit Jr. was on 29 June 1994. 	Jaan Kiivit Jr. died in 31 August 2006.	1
9291	T1460	GW4	 The breeder of Keen Ice is Glencrest Farm.  The owner of Keen Ice are Donegal Racing, Donegal Racing, Calumet Farm (2017).  The trainer of Keen Ice are Dale Romans, Todd Pletcher.  The earnings of Keen Ice is $3,407,245.  	Keen Ice has made a profit for their owner.	1
11190	T1856	GW85	 Jackie Brown is a movie.  Jackie Brown was distributed by Miramax Films.  The release date of Jackie Brown are December 8, 1997 (Ziegfeld Theatre), December 25, 1997 (United States).  The running time of Jackie Brown is 154 minutes. 	Jackie Brown is a longer movie.	1
25	T3	GW4	 The vitamins of Hazelnuts or filberts, raw is Quantity     %DV.  The output of Hazelnuts or filberts, raw is Nutritional value per 100 g.  The fat of Hazelnuts or filberts, raw is 60.75 g.  The other constituents of Hazelnuts or filberts, raw is Quantity. 	A serving of Hazelnuts has a high amount of fat.	1
7164	T1140	GW0	 World War I was date on 28 July 1914 – 11 November 1918 (4 years, 3 months and 2 weeks).  World War I was peace treaties on Treaty of Versailles Signed 28 June 1919 (4 years and 11 months), Treaty of Saint-Germain-en-Laye Signed 10 September 1919 (5 years, 1 month, 1 week and 6 days), Treaty of Neuilly-sur-Seine Signed 27 November 1919 (4 years, 1 month, 1 week and 6 days), Treaty of Trianon Signed 4 June 1920 (5 years, 10 months and 1 week), Treaty of Sèvres Signed 10 August 1920 (6 years, 1 week and 6 days), United States–Austria Peace Treaty Signed 24 August 1921 (3 years, 8 months, 2 weeks and 3 days), United States–Germany Peace Treaty Signed 25 August 1921 (4 years, 4 months, 2 weeks and 5 days), United States–Hungary Peace Treaty Signed 29 August 1921 (3 years, 8 months, 3 weeks and 1 day), Treaty of Lausanne Signed 24 July 1923 (8 years, 8 months, 3 weeks and 4 days).  The result of World War I are Allied victory, Central Powers victory on the Eastern Front nullified by defeat on the Western Front, Fall of all continental empires in Europe (including Germany, Russia, Turkey and Austria-Hungary), Russian Revolution and Russian Civil War – the collapse of the Russian Empire and the subsequent formation of the Soviet Union, Beginning of Turkish War of Independence, Widespread unrest and revolutions throughout Europe and Asia, Rise of Fascism in Europe, Creation of the League of Nations .  The territorial changes of World War I are Formation of new countries in Europe and the Middle East, ransfer of German colonies and territories, regions of the former Ottoman Empire, regions of the former Austro-Hungarian Empire and Soviet Union territories to other countries.  	Treaty of Trianon was signed almost a year after the Treaty of Versailles.	2
10417	T1742	GW85	 How Did We Get So Dark? was released on 16 June 2017  ( 2017-06-16 ).  The studio of How Did We Get So Dark? is ICP Studios  (Brussels, Belgium)  RAK Studios, London.  The genre of How Did We Get So Dark? are Hard rock, stoner rock, alternative rock.  The producer of How Did We Get So Dark? are Jolyon Thomas, Royal Blood, Tom Dalgety.  	How Did We Get So Dark? is a pixlar movie	0
8426	T1317	GW68	 The location of Angkor Wat is Angkor, Siem Reap, Cambodia.  The region of Angkor Wat is Asia and the Pacific.   The cultures of Angkor Wat is Khmer Empire.  The architectural styles of Angkor Wat is Khmer (Angkor Wat style). 	The Khmer Empire is from Europe.	0
14432	T2484	GW107	 The total population (2010 census) of Nizhny Novgorod is 1,250,619.  The total area of Nizhny Novgorod is 460 km2 (180 sq mi).  Nizhny Novgorod was postal code(s) on 603000-603999.  The dialing code(s) of Nizhny Novgorod is +7 831. 	Nizhny Novgorod has several postal codes.	2
7284	T1157	GW11	 By the Way is a album.  The studio of By the Way is Cello Studios and Chateau Marmont in Los Angeles.  The genre of By the Way are Alternative rock, funk rock.  The label of By the Way is Warner Bros.. 	By the Way is an album title.	2
10605	T1769	GW2	 In Rainbows was released on 10 October 2007  ( 2007-10-10 ).  In Rainbows was recorded on February 2005 - June 2007.  The length of In Rainbows is 42 : 39.  The label of In Rainbows are Self-released, Xurbia Xendless, XL, TBD. 	In Rainbows contains exactly nine tracks.	1
9861	T1604	GW68	 The institutions of Justus von Liebig is University of Giessen University of Munich.  Justus von Liebig died on 18 April 1873 (1873-04-18)  (aged 69)  Munich, Kingdom of Bavaria, German Empire.  The doctoral students of Justus von Liebig are Carl Schmidt, Nikolay Zinin, Victor Regnault, Carl von Voit, Hermann von Fehling, Hermann Franz Moritz Kopp, August von Hofmann, Lyon Playfair, Emil Erlenmeyer, Heinrich Ritthausen, Moritz Traube, Adolph Strecker, Wilhelm Henneberg.  The alma mater of Justus von Liebig is University of Bonn University of Erlangen. 	He began work with the University of Munich before the University of Glessen.	1
2613	T412	GW28	 Chris Stapleton is a musician.  The labels of Chris Stapleton are Mercury Nashville , Warner/Chappell Music  (WCM).  The genres of Chris Stapleton are Country , bluegrass , Southern rock , outlaw country , blues , Southern soul , country rock.  The occupation(s) of Chris Stapleton are Singer-songwriter , guitarist, record producer. 	Chris Stapleton is an American musician.	2
