index	table_id	annotator_id	premise	hypothesis	label
13242	T2352	GW112	 Genghis Khan is a person.  The reign of Genghis Khan was on Spring 1206 - August 18, 1227.  The coronation of Genghis Khan was on Spring 1206 in a Kurultai at the Onon River, Mongolia.  The successor of Genghis Khan is Ögedei Khan.  	Genghis Khan was born in a small village.	1
3453	T545	GW51	 Clean Bandit is a musician.  The genres of Clean Bandit are Electronic, classical crossover, electropop, dance-pop.  The labels of Clean Bandit are Atlantic, Black Butter.  The associated acts of Clean Bandit are Jess Glynne, Marina, Anne-Marie. 	Clean Bandit is an English band whom specializes in electronic and pop music.	2
4951	T810	GW51	 The type of Culver City, California is Council-manager.  The mayor of Culver City, California is Thomas Aujero Small.  The vice mayor of Culver City, California is Meghan Sahli-Wells.  The city manager of Culver City, California is John M. Nachbar.  	Culver City is home to the world-famous Lagunitas Brewing Company.	1
2400	T377	GW27	 The birth name of Christian Bale is Christian Charles Philip Bale.  The residence of Christian Bale is Santa Monica, California, U.S..  The parent(s) of Christian Bale is David Bale (father).  The spouse(s) of Christian Bale is Sandra Blazic ( m.  2000). 	Christian Charles Philip Bale lives in his home country.	0
13075	T2333	GW28	 Extremadura VdlT is a city.  The type of Extremadura VdlT is Vino de la Tierra.  The country of Extremadura VdlT is Spain.  	Extremadura VdlT is a wine that comes from Portugal.	0
6099	T1003	GW12	 Men's super heavyweight boxing at the Games of the XXXI Olympiad is a sports event.  The venue of Men's super heavyweight boxing at the Games of the XXXI Olympiad is Riocentro - Pavilion 6.  The date of Men's super heavyweight boxing at the Games of the XXXI Olympiad is 9-21 August 2016.  The competitors of Men's super heavyweight boxing at the Games of the XXXI Olympiad is 18 from 18 nations.  	The Men's super heavyweight boxing event occurred during the middle of August.	1
7180	T1142	GW22	 The former names of Princeton University is College of New Jersey ,  (1746-1896).  The academic staff of Princeton University is 1,238.  The sporting affiliations of Princeton University is NCAA Division I , Ivy League, ECAC Hockey, EARC, EIVA , MAISA.  The academic affiliations of Princeton University is AAU , URA , NAICU. 	Princeton University has academic affiliations from AAU, URA and NAICU only.	1
10498	T1753	GW85	 Hozier is a musician.  The birth name of Hozier is Andrew Hozier-Byrne.  The genres of Hozier are Indie rock, soul, blues, folk, R&amp;B, blues rock.  The occupation(s) of Hozier are Musician, singer, songwriter. 	Hozier is not famous.	0
3186	T504	GW51	 Dave Gahan is a musician.  The birth name of Dave Gahan is David Callcott.  Dave Gahan was born on ( 1962-05-09 )  9 May 1962  (age 56)  Epping, Essex, England.  The labels of Dave Gahan are Mute, Columbia, Atlantic. 	Dave Gahan is a famous singer from Essex, England.	2
11679	T1929	GW93	 Showa is a person.  The mother of Showa is Empress Teimei.   Showa died on 7 January 1989 (aged 87) Fukiage Palace, Japan.  The house of Showa is Imperial House of Japan. 	Sh_wa only lived in one house their entire life.	1
9880	T1606	GW85	 The genres of Katy Perry are Pop, rock.  The instruments of Katy Perry are Vocals, guitar.  The occupation of Katy Perry are Singer, songwriter, actress, businesswoman, philanthropist, television judge.  The net worth of Katy Perry is $125 million (2016 estimate). 	Katy Perry has never had a real big hit in music.	0
4248	T660	GW51	 The region of Dakar Rally is Europe and Africa (1979-2007) , South America (2009-present).  Dakar Rally was inaugural season on 1979.  The constructors' champion of Dakar Rally is KTM (Bikes) , Yamaha (ATV/Quads) , Peugeot (Cars) , Kamaz (Trucks) , Can-Am (UTV).  The official website of Dakar Rally is www.Dakar.com.  	Dakar Rally began in 1979 when tensions on the Suez Canal died out.	1
9156	T1416	GW40	 The relatives of Justin Theroux are Alexander Theroux (paternal uncle), Paul Theroux (paternal uncle), Peter Theroux (paternal uncle), Marcel Theroux (paternal first cousin),  Louis Theroux (paternal first cousin).   Justin Theroux was born on August 10, 1971  (age 47)   Washington, D.C., U.S..  The spouse(s) of Justin Theroux is Jennifer Aniston ( m.  2015;  sep.  2018).  The partner(s) of Justin Theroux is Heidi Bivens (1997-2011). 	Justin Theroux was married to Jennifer Aniston in 2016.	2
1652	T514	GW1	 The also known as of Chvrches was on Churches (2011-2012).  The origin of Chvrches is Glasgow, Scotland.  The years active of Chvrches was on 2011 - present.  The labels of Chvrches are Virgin, Goodbye, Glassnote, Virgin EMI. 	Chvrches changed their name from Churches due to a copyright infringement issue.	1
3646	T573	GW51	 Daughters of Revolution is a painting.  The artist of Daughters of Revolution is Grant Wood.  The type of Daughters of Revolution is Oil on masonite.  The location of Daughters of Revolution is Cincinnati Art Museum, Cincinnati.  	Daughters of Revolution is Grant Wood's first painting to be comissioned in the Cincinnati Art Museum	1
1351	T199	GW1	 The labels of Chief Keef are Glo Gang ,  1017 Brick Squad ,  FilmOn Music ,  Fontana ,  E1 ,  RBC ,  BMG.  Chief Keef was born as Keith Farrelle Cozart    ( 1995-08-15 )  August 15, 1995  (age 23)   Chicago, Illinois, U.S..  The years active of Chief Keef was on 2011 - present.  The number of children of Chief Keef are 4. 	Chief Keef has been making music under that name for about 8 years.	2
2251	T1879	GW27	 In Your Honor was released on June 14, 2005 .  In Your Honor was recorded on January-March 2005.  The length of In Your Honor is 83 : 17.  The producer of In Your Honor are Foo Fighters, Nick Raskulinecz.  	The Foo Fighters produced 'In Your Honor' in 2005.	2
8291	T1298	GW1	 UNESCO World Heritage Site was designated on 1991  (15th session).  The part of of UNESCO World Heritage Site is Borobudur Temple Compounds.  UNESCO World Heritage Site was built on Originally built in the 9th century during the reign of the Sailendra Dynasty.  UNESCO World Heritage Site was restored on 1911. 	Borobudur was restored in the early part of the 19th century.	0
3976	T625	GW28	 The publisher of Countdown to Final Crisis is DC Comics.  The genre of Countdown to Final Crisis is Superhero.  The no. of issues of Countdown to Final Crisis is 51 + DC Universe #0.  The main character(s) of Countdown to Final Crisis is Darkseid , Donna Troy , Jimmy Olsen , Mary Marvel , Jason Todd , Harley Quinn , Holly Robinson , Karate Kid , Kyle Rayner , Superman-Prime , Monarch , Ray Palmer , Pied Piper , Triplicate Girl , Forager , Trickster , Duela Dent.  	Countdown to Final Crisis features many well known DC Comic book heroes.	0
1865	T273	GW30	 Chris Pine is a musician.  The birth name of Chris Pine is Christopher Whitelaw Pine.  Chris Pine was born on August 26, 1980 ( 1980-08-26 )   (age 38)   Los Angeles, California, U.S..  The occupation of Chris Pine is Actor. 	Chris Pine is the only living Los Angeles born actor today.	1
5168	T874	GW66	 Brno is a city.  The country of Brno is Czech Republic.  The region of Brno is South Moravian Region.  The district of Brno is Brno-City District. 	Brno is Czech Republic's northern most city.	0
1099	T161	GW3	 The born of Caesar is Caesar of Notts  1898.  Caesar died on April 1914.  The resting place of Caesar is Marlborough House, London.  The nation from of Caesar is Irish. 	Caesar died in Ireland.	1
3913	T618	GW51	 The high school of Dennis Rodman is South Oak Cliff (Dallas, Texas).  The college of Dennis Rodman are North Central Texas (1983), Southeastern Oklahoma State (1983-1986).  The nba draft of Dennis Rodman was on 1986 / Round: 2 / Pick: 27th overall.  The playing career of Dennis Rodman was on 1986-2006. 	Dennis Rodman attended Oklahoma State University and was drafted in the 1st round of the NBA draft.	0
11917	T1960	GW84	 Illinois is a album.  Illinois was released on July 4, 2005.  Illinois was recorded on Late 2004 - January 2005.  The studio of Illinois are The Buddy Project, Astoria, Queens, New York City, United States, various locations in and around New York City. 	Illinois was recorded and released years apart.	0
7197	T1144	GW68	 The academic staff of Florida International University is 2,338 (2016).  The administrative staff of Florida International University is 9,856 (2017).  The students of Florida International University is 56,886 (2017).  The academic affiliation of Florida International University is ORAU, SACS, SUS. 	Florida International University has more academic staff than administrative staff.	2
14549	T2497	GW31	 Monty Python and the Holy Grail was distributed by EMI Films (UK), Cinema 5 (US).  The release date of Monty Python and the Holy Grail are 3 April 1975 (1975-04-03) (United Kingdom), 27 April 1975 (1975-04-27) (United States).  The budget of Monty Python and the Holy Grail is $400,000.  In the box office, Monty Python and the Holy Grail made $5 million.  	Monty Python and the Holy Grail grossed 5 million dollars at the box office in 1975.	2
10228	T1708	GW86	 John Deere was born on ( 1804-02-07 ) February 7, 1804  Rutland, Vermont.  John Deere died on May 17, 1886 (1886-05-17)  (aged 82)  Red Cliff in Moline, Illinois.  The education of John Deere is Middlebury College.  The children of John Deere are Francis Albert (1828-1848), Jeanette (1830-1916), Ellen Sarah (1832-1897), Frances Alma (1834-1851), Charles (1836-1907), Emma Charlotte (1840-1911), Hiram Alvin (1842-1844), Alice Marie (1844-1900), Mary Frances (1851-1851).  	John Deere spent his entire life in Vermont.	0
7946	T1248	GW72	 The developed from of CRJ100 / CRJ200 is Bombardier Challenger 600 series.  The status of CRJ100 / CRJ200 is In service, no longer produced.  The primary users of CRJ100 / CRJ200 is SkyWest Airlines , ExpressJet  ,  Endeavor Air  ,  PSA Airlines.  CRJ100 / CRJ200 was produced on 1991-2006. 	The SkyWest CRJ200 was produced for twenty years	0
14059	T2443	GW28	 1998 Winter Olympics Men's Ice Hockey is a sport.  The number of matches played in 1998 Winter Olympics Men's Ice Hockey are 35.  The number of goals scored in 1998 Winter Olympics Men's Ice Hockey are 210 (6 per match).  	1998 Winter Olympics Men's Ice Hockey averaged over 10 goals per match.	0
8885	T1377	GW17	 Great Northern War was date on 22 February 1700 – 10 September 1721 (21 years, 6 months and 19 days, N.S.).  The location of Great Northern War is Northern, Central, and Eastern Europe.  The result of Great Northern War are The Tsardom of Russia establishes itself as a new power in Europe., Decline of the Swedish Empire and the Polish–Lithuanian Commonwealth.  The territorial changes of Great Northern War are Treaty of Nystad: Russia gains the three dominions Estonia, Livonia and Ingria as well as parts of Kexholm and Viborg., Treaties of Stockholm: Prussia gains parts of Swedish Pomerania; Hanover gains Bremen-Verden., Treaty of Frederiksborg: Holstein–Gottorp loses its part of the Duchy of Schleswig to Denmark., Treaty of the Pruth: Azov and area is ceded back to the Ottoman Empire. Russia demolishes strategic castles such as Taganrog. Charles XII of Sweden gets safe passage from Turkey to Sweden in 1711.. 	The Great Northern War took place is America.	0
2266	T356	GW30	 Sir Joseph Wilson Swan was born on 31 October 1828 ( 1828-10-31 )  Bishopwearmouth, Sunderland, County Durham, England.  Sir Joseph Wilson Swan died on 27 May 1914 (1914-05-27)  (aged 85)  Warlingham, Surrey, England.  Sir Joseph Wilson Swan was known for Incandescent light bulb , Photographic process.  The fields of Sir Joseph Wilson Swan are Physics , Chemistry.  	Sir Joseph Wilson Swan was an English physicist and chemestry, know for the incandescent light bulb and the photographic process.	2
7299	T1159	GW72	 The academic affiliation of Arizona State University is URA: Universities Research Association , APLU: Association of Public and Land-grant Universities , ABOR: Arizona Board of Regents , PLuS Alliance , University Innovation Alliance.  The location of Arizona State University is Tempe, Arizona, U.S..  The campus of Arizona State University is Urban , Tempe: 661.6 acres (2.677 km 2 ) , Polytechnic: 574.55 acres (2.3251 km 2 ) , West: 277.92 acres (1.1247 km 2 ) , Downtown Phoenix: 17.97 acres (0.0727 km 2 ).  The students of Arizona State University is 51,869 Tempe campus , 11,737 Downtown Phoenix campus , 4,809 Polytechnic campus , 4,063 West campus , 327 Thunderbird School, 30,000 online. 	Arizona State University have the most students on the Tempe campus	2
6294	T1034	GW12	 In the box office, Breakfast at Tiffany's made $14 million.   The release date of Breakfast at Tiffany's is October 5, 1961 (1961-10-05).  The country of Breakfast at Tiffany's is United States.  The language of Breakfast at Tiffany's are English, Portuguese. 	Breakfast at Tiffany's was released in the United States in two different languages.	1
756	T118	GW2	 John Wayne Gacy is a person.  The victims of John Wayne Gacy is 33+.  The span of crimes of John Wayne Gacy was on January 3, 1972 - December 11, 1978.  The date apprehended of John Wayne Gacy was on December 21, 1978. 	John Wayne Gacy killed more than 2 dozen people.	2
13269	T2355	GW116	 George IV is a person.  The reign of George IV was on 29 January 1820 - 26 June 1830.  The predecessor of George IV is George III.  The successor of George IV is William IV.  	George IV was popular.	1
1752	T256	GW4	 The labels of Corey Taylor are Roadrunner, Great Big Mouth.  Corey Taylor was also known as #8, Great Big Mouth, The Sickness, Todd Tigger, The Boogie Knight, Neck.  Corey Taylor was born on December 8, 1973 ( 1973-12-08 ) (age 45) Des Moines, Iowa, U.S..  The years active of Corey Taylor was on 1992 - present. 	Corey Taylor has signed with five labels in the past 27 years.	0
1206	T180	GW4	 John Phillips is a musician.  The associated acts of John Phillips are The Journeymen ,  The Mamas & the Papas ,  The Beach Boys.  John Phillips was born on ( 1935-08-30 ) August 30, 1935  Parris Island, South Carolina, U.S..  The occupation(s) of John Phillips is Musician. 	The artist John Phillips has played in the beach boys.	0
1515	T1974	GW9	 The municipality of Ho Chi Minh City is 8,444,600.  The density of Ho Chi Minh City is 4,097/km 2  (10,610/sq mi).  The metro density of Ho Chi Minh City is 1,275/km 2  (3,300/sq mi).  The metro area of Ho Chi Minh City is 13,542,900. 	Ho Chi Minh City is home to fewer than 7 million people.	0
